,raw_text,clean_text
48262,"Nope, not a dream. I actually did meet no doubt =&gt; but now its ap review time","nope, not a dream. i actually did meet no doubt gt but now its ap review time"
48263,Suffering from allergies...    NYY came back walk-off style.  Thought it would never happen but it did.,suffering from allergies... nyy came back walk-off style. thought it would never happen but it did.
48264,Just woke up reLly tired,just woke up relly tired
48265,@tessthetraveler I bought ONE broach and after currency conversion and postage it cost I think $35 or $40,i bought one broach and after currency conversion and postage it cost i think 35 or 40
48266,the chance of getting into the same middleschool as my old friends in USA is very slim. im really stressed and worried,the chance of getting into the same middleschool as my old friends in usa is very slim. im really stressed and worried
48267,THNX FOR FOLLOWING ME ;) NOW TELL UR PPL TO FOLLOW MEEE!! MY FOLLOW COUNT IS LOW  @JStuckWorldtour,thnx for following me now tell ur ppl to follow meee!! my follow count is low
48268,is confused  I don't get it anymore?,is confused i don't get it anymore?
48269,@Rowdyeh it is bad news  and now you have tweeted #ChrisFlu you have got it so sorry  means you gotta twitter all day,it is bad news and now you have tweeted chrisflu you have got it so sorry means you gotta twitter all day
48270,@nbaisley Still not done? What @ now? DNS stuff? Sounds kinda long!! Sorry!,still not done? what now? dns stuff? sounds kinda long!! sorry!
48271,At work till 3,at work till 3
48272,I'm sleepy  and my voice is hoarse,i'm sleepy and my voice is hoarse
48273,Has misplaced his debit card and the bank can't get me a new one for 5 days. Unrelated- area stores experience precipitous drop in sales,has misplaced his debit card and the bank can't get me a new one for 5 days. unrelated- area stores experience precipitous drop in sales
48274,Not even ready...I failed SATs already,not even ready...i failed sats already
48275,Let me get up eat. Worry about work on Monday.  Bye,let me get up eat. worry about work on monday. bye
48276,I want a Crabby Patty,i want a crabby patty
48277,has gone down -0.16 since last karma update.  http://plurk.com/p/rdoj6,has gone down -0.16 since last karma update.
48278,"@scynn Indeed sir, got in town late last night, wedding today, and out sunday morning","indeed sir, got in town late last night, wedding today, and out sunday morning"
48279,Wants to be at bamboozle  going through pics from last night. I met Zack Merrickkkk!,wants to be at bamboozle going through pics from last night. i met zack merrickkkk!
48280,Got zero books in the mail this week,got zero books in the mail this week
48281,Sooo disappointed in chronicle.com's biased news reporting.  why do I continue to be shocked?,sooo disappointed in chronicle.com's biased news reporting. why do i continue to be shocked?
48282,i am freezing at the moment.. it's probably like 10 degree's or less.,i am freezing at the moment.. it's probably like 10 degree's or less.
48283,@SebastianDavies I aint at work cause I feel so crap.  x,i aint at work cause i feel so crap. x
48284,"@darkshmoo I prolly won't pickup L4D, time just isn't there for it","i prolly won't pickup l4d, time just isn't there for it"
48285,@tommcfly hey tom how did the t4 thing go please reply i would be greatful i never get a reply back,hey tom how did the t4 thing go please reply i would be greatful i never get a reply back
48286,I'm about to mow grass in a few hours,i'm about to mow grass in a few hours
48287,"Argh! Tried to change my pic and it wouldn't accept my new one.  So, I tried to switch back, still a problem.  Now, pictureless","argh! tried to change my pic and it wouldn't accept my new one. so, i tried to switch back, still a problem. now, pictureless"
48288,@keeperofthekeys You're sick of flickr already?! I've run out of photos,you're sick of flickr already?! i've run out of photos
48289,@Tanman4591 you went and didnt invite me  thats not nice tanner,you went and didnt invite me thats not nice tanner
48290,"Believe it or not, Swine flu is scaring the LIFE outta me","believe it or not, swine flu is scaring the life outta me"
48291,Wow. Candra is wearing a dress RIGHT out of Titanic. Costume design plagiarism fail? Further proof comics are drawn by men.,wow. candra is wearing a dress right out of titanic. costume design plagiarism fail? further proof comics are drawn by men.
48292,"blah being drunk by myself, courts being crap","blah being drunk by myself, courts being crap"
48293,Woke up early for prototype. Still don't have a driver's license  I had to figure out a ride-Kati's taking me &amp; Jenna's bringin me home,woke up early for prototype. still don't have a driver's license i had to figure out a ride-kati's taking me amp jenna's bringin me home
48294,"has one sock on, where the fuck did it go, I threw it in anger when I couldn't put it on when someone rang me","has one sock on, where the fuck did it go, i threw it in anger when i couldn't put it on when someone rang me"
48295,@julianclarke LOL.. how was the conference? I was meant to go but had a family thing,lol.. how was the conference? i was meant to go but had a family thing
48296,first saturday in a while that I have been awake for. Now I don't know what to do with myself. I am bored,first saturday in a while that i have been awake for. now i don't know what to do with myself. i am bored
48297,Needs to get the Fuck back on the treadmill.. Actually its start on the treadmill because i never got on there in the first place,needs to get the fuck back on the treadmill.. actually its start on the treadmill because i never got on there in the first place
48298,@littlemisssnip Hey hun...they did some tests...found nuthhiinnkkk,hey hun...they did some tests...found nuthhiinnkkk
48299,Why am I awake?  ballet exams start today! mine in one wekk :| help? currently in my bed wishing sleep upon me with ma cuzzz.,why am i awake? ballet exams start today! mine in one wekk help? currently in my bed wishing sleep upon me with ma cuzzz.
48300,"Wow! 4 hours after it started, the Win7 upgrade looks like it's finally finishing up.  It's almost like installing VS2008 + SP1","wow! 4 hours after it started, the win7 upgrade looks like it's finally finishing up. it's almost like installing vs2008 sp1"
48301,It rained last night so I didn't get to take my baby to the carnival,it rained last night so i didn't get to take my baby to the carnival
48302,"Gawd, I'm so tired. I don't know why. I slept 15 hours the other day and was still tired","gawd, i'm so tired. i don't know why. i slept 15 hours the other day and was still tired"
48303,"Laura not too good today, off to Nan and Grandads now which will hopefully cheer her up. Sad to report the birds nest has been abandoned","laura not too good today, off to nan and grandads now which will hopefully cheer her up. sad to report the birds nest has been abandoned"
48304,Work is finished! But boss is leaving  // off to Winchester to check out besties campus,work is finished! but boss is leaving off to winchester to check out besties campus
48305,mushroom hunting w/ the family in zanesfield alllll day. blah i would rather stay here and work on stuff but i promised my dad i would go,mushroom hunting w the family in zanesfield alllll day. blah i would rather stay here and work on stuff but i promised my dad i would go
48306,awesome! genii cleaned up the bar last night. Umm..its way too hot in the store. I should have worn shorts or skirt today,awesome! genii cleaned up the bar last night. umm..its way too hot in the store. i should have worn shorts or skirt today
48307,"@James_Waters oooh. Not good,exspecially with a hangover. WOW you're day isn't going very well","oooh. not good,exspecially with a hangover. wow you're day isn't going very well"
48308,its past my bed time... hopefully i will wake up in the morning and wont be sick  might go visit charlie the beagle tomorrow,its past my bed time... hopefully i will wake up in the morning and wont be sick might go visit charlie the beagle tomorrow
48309,The SMS inbox on my N95-2 has stopped displaying contact names since last night. All my texts and reports show as number only. Help!,the sms inbox on my n95-2 has stopped displaying contact names since last night. all my texts and reports show as number only. help!
48310,"Found out what the burning smell was, 2nd Hard-drive has seen its last days. R.I.P Jeff","found out what the burning smell was, 2nd hard-drive has seen its last days. r.i.p jeff"
48311,Slightly emo today. I want to go home and watch footy in the pub not sit here in front of my laptop and do my work.,slightly emo today. i want to go home and watch footy in the pub not sit here in front of my laptop and do my work.
48312,@tatiny can't wait to watch casual friday! then one more episode before the season breaks,can't wait to watch casual friday! then one more episode before the season breaks
48313,I'm at work with my B. But I'm so ready to go home and crawl back into bed and go back to sleep...ugh stuck here till 2!!,i'm at work with my b. but i'm so ready to go home and crawl back into bed and go back to sleep...ugh stuck here till 2!!
48314,"goin' back to work Monday.. bittersweet. Miss my students, but I don't want to leave my precious baby Kaiden..","goin' back to work monday.. bittersweet. miss my students, but i don't want to leave my precious baby kaiden.."
48315,my mother has more followers than me  no fair,my mother has more followers than me no fair
48316,is re thinking the hair shop idea... it's abt to rain again,is re thinking the hair shop idea... it's abt to rain again
48317,Ah really bad tummy pains,ah really bad tummy pains
48318,"@gingerwalkerrun (@stevier via me) Dude, you dangle wings in front of us, then take them away? wings FAIL  Next time! #yarnporn #mdsw","via me dude, you dangle wings in front of us, then take them away? wings fail next time! yarnporn mdsw"
48319,@Daneomite I wish - gotta play to win and I was so busy this week I forgot to play,i wish - gotta play to win and i was so busy this week i forgot to play
48320,gosh..im really sick,gosh..im really sick
48321,Bitterly disappointed with the footy tonight. I hate it when the best team wins and it isn't @Essendon_FC,bitterly disappointed with the footy tonight. i hate it when the best team wins and it isn't
48322,$@#$!!! WTH!  No 24 tonite,!!! wth! no 24 tonite
48323,i wish it would rain.,i wish it would rain.
48324,@HilaryPerkins your Cards managed to sweep through Atl then just to rub it in they did it in DC too,your cards managed to sweep through atl then just to rub it in they did it in dc too
48325,just back for A&amp;E and ive broken my knee,just back for a amp e and ive broken my knee
48326,Morning from the con.  #penguicon that is.  My day is so full. Tweets from the field all day long.  Wil Wheaton cancelled.   feel better.,morning from the con. penguicon that is. my day is so full. tweets from the field all day long. wil wheaton cancelled. feel better.
48327,I was looking at Jeannie's mcc2 pics and almost cried,i was looking at jeannie's mcc2 pics and almost cried
48328,"People really need to stop tweeting about hershey tonight, it depresses me bc i cant go","people really need to stop tweeting about hershey tonight, it depresses me bc i cant go"
48329,@skribe I used to make stews with slow cooker but must have been doing it wrong - the meats in stews always got too dry.,i used to make stews with slow cooker but must have been doing it wrong - the meats in stews always got too dry.
48330,Ok i am so sorry for all the people that have caught #ChrisFlu,ok i am so sorry for all the people that have caught chrisflu
48331,Getting Ready for the Kentucky Derby......&quot;I want Revenge&quot; is a scratch,getting ready for the kentucky derby...... quot i want revenge quot is a scratch
48332,will be the presider at the 10 am service tomorrow.   http://plurk.com/p/rdp49,will be the presider at the 10 am service tomorrow.
48333,"@marketingveep I've tried to come up with a communion-day threat, but they're all sacreligious","i've tried to come up with a communion-day threat, but they're all sacreligious"
48334,Sinus Infection is still killing me..,sinus infection is still killing me..
48335,"@sugarghc im good, u? not sure yet what i gonna do tonite. maybe i just cry about the fact that im men-less","im good, u? not sure yet what i gonna do tonite. maybe i just cry about the fact that im men-less"
48336,I feel like a regular shower isnt gonna cut it...maybe i'll wash my hair too...i was entirely too gone last night,i feel like a regular shower isnt gonna cut it...maybe i'll wash my hair too...i was entirely too gone last night
48337,got work today! whooo whooo!!!,got work today! whooo whooo!!!
48338,Stupid review classes which waste time cause the teachers are never there on time.  Please pray for my uppachen. He's in the hospital!,stupid review classes which waste time cause the teachers are never there on time. please pray for my uppachen. he's in the hospital!
48339,I've something in my eye and it really hurts,i've something in my eye and it really hurts
48340,I had an AWESOME time last night at the white party....but now I have a TERRIBLE hang over,i had an awesome time last night at the white party....but now i have a terrible hang over
48341,class  yuck. and my stomach doesnt feel well that will make this 2.5 hour class so so fast,class yuck. and my stomach doesnt feel well that will make this 2.5 hour class so so fast
48342,i have rick and jelly beans and lots of candy. i think caroline got losted,i have rick and jelly beans and lots of candy. i think caroline got losted
48343,au revoir ma belle Nouvelle-OrlГЇВїВЅans. i am going to miss you so much  long beach 9 hours,au revoir ma belle nouvelle-orl ans. i am going to miss you so much long beach 9 hours
48344,@suzi98babe oh no girlie  do u feel anything else besides the soreness? U should get it checked out,oh no girlie do u feel anything else besides the soreness? u should get it checked out
48345,"Man, What a week. I wish P&amp;L didn't have to leave though","man, what a week. i wish p amp l didn't have to leave though"
48346,@teronthadon Nope no vacations. My flight benefits ended as of April 30. It was a sad sad day,nope no vacations. my flight benefits ended as of april 30. it was a sad sad day
48347,is sad the director cancelled the scene,is sad the director cancelled the scene
48348,"Time to buy some more coffee! And after that, I have to listen to the Drabblecast and visit the forums, haven't done that in a long while","time to buy some more coffee! and after that, i have to listen to the drabblecast and visit the forums, haven't done that in a long while"
48349,oops! runing day,oops! runing day
48350,For some reason I am a big baby this week.  I want out but I want right back in.  I cry and pout a lot too.    BOO RAIN!,for some reason i am a big baby this week. i want out but i want right back in. i cry and pout a lot too. boo rain!
48351,@_starry_eyed_ Noooo! I will miss you! Get a credit card and splash out on a new laptop :-P I need starryeyed Tweeting!,noooo! i will miss you! get a credit card and splash out on a new laptop -p i need starryeyed tweeting!
48352,should really get in the habbit of commenting code as i go along in the future this is so boring,should really get in the habbit of commenting code as i go along in the future this is so boring
48353,wishes JONAS would premiere tonight in Canada,wishes jonas would premiere tonight in canada
48354,Morning Twitterville...need coffee but off to take puppy to vet for another round of shots. Wish me well. Hate to see her cry...,morning twitterville...need coffee but off to take puppy to vet for another round of shots. wish me well. hate to see her cry...
48355,@OfficialAshleyG How's the weekend so far?? What happens with your updates? A lot is missing  Do you delete them?,how's the weekend so far?? what happens with your updates? a lot is missing do you delete them?
48356,celebs never tweet me. some kids get alll the luck,celebs never tweet me. some kids get alll the luck
48357,"i just want to love ur heart, not ur body or even ur pussy. am I wrong?  http://plurk.com/p/rdpwv","i just want to love ur heart, not ur body or even ur pussy. am i wrong?"
48358,"omg, vegan matzah ball soup &gt; life. lmao, it's that good! ugh, why am i having dinner @ 9am,  gah, my schedule's completely fucked.","omg, vegan matzah ball soup gt life. lmao, it's that good! ugh, why am i having dinner 9am, gah, my schedule's completely fucked."
48359,going out with the boys again. i don't even rmbr the last time my gfs wanted to go out with me,going out with the boys again. i don't even rmbr the last time my gfs wanted to go out with me
48360,@ohsevenphive LMK. I need to lose 10kg in 4 week....  Hmmm,lmk. i need to lose 10kg in 4 week.... hmmm
48361,@outoutout Aaawww.... I hate Kumbayah myself!   Always felt awkward if I hear that song...,aaa i hate kumbayah myself! always felt awkward if i hear that song...
48362,"@jordanknight Well, I'm happy for Tatiana, but sad that it was not me   I just hope that you did read my e-mail.  Have fun!  lots of love","well, i'm happy for tatiana, but sad that it was not me i just hope that you did read my e-mail. have fun! lots of love"
48363,hate not getting my own way,hate not getting my own way
48364,Not doing what I wanted today....am doing what the Mrs wants though,not doing what i wanted today....am doing what the mrs wants though
48365,@scottcrussell doesn't seem to like my accent  nearby bars != neophyte stars,doesn't seem to like my accent nearby bars ! neophyte stars
48366,"Time to wander up to the football, last home game","time to wander up to the football, last home game"
48367,@sofiafontes Oh dear what's up with the job?,oh dear what's up with the job?
48368,misses Kstr. I didn't get to see him today  Avou honey!,misses kstr. i didn't get to see him today avou honey!
48369,I miss my friends  and my boyfriiiiend &lt;3 My brother is killin me :/ (I hate Dora ;),i miss my friends and my boyfriiiiend lt 3 my brother is killin me i hate dora
48370,Have been cutting chicken meat for dinner. Now cuting grass in the garden. No boobs there. Not even neighbours.,have been cutting chicken meat for dinner. now cuting grass in the garden. no boobs there. not even neighbours.
48371,Has to start back on uni work,has to start back on uni work
48372,@mbruning81 It wasn't me.,it wasn't me.
48373,Is at home with a swore neck  lol,is at home with a swore neck lol
48374,says DAMMIT. It`s almost the end of summer.  http://plurk.com/p/rdq2f,says dammit. it s almost the end of summer.
48375,FREE COMIC BOOK DAY... - Enjoy it for me while I am working  http://tumblr.com/xf81p38ep,free comic book day... - enjoy it for me while i am working
48376,I woke up cranky today!! Ugh! Maybe cuz my parents woke me up with loud music! And I hate THEIR kind if music!!,i woke up cranky today!! ugh! maybe cuz my parents woke me up with loud music! and i hate their kind if music!!
48377,this is boring coz no one's really tweeting when i tweet coz everyone's in US and im stuck in australia!  it's not fair!,this is boring coz no one's really tweeting when i tweet coz everyone's in us and im stuck in australia! it's not fair!
48378,My laptop is crashing badly right now  I hope my files can be rescued,my laptop is crashing badly right now i hope my files can be rescued
48379,"@acidicice It wasn't the most pleasant walk, I must tell you.  You should have seen the dogs  There were 5 caged","it wasn't the most pleasant walk, i must tell you. you should have seen the dogs there were 5 caged"
48380,is awake early on saturday   unfortunately due to work,is awake early on saturday unfortunately due to work
48381,"Wow do i have bed hair, i look like a rooster. I also have a splitting headache!  Did i snore 2 loud?! Blueberry muffin &amp; then excedrin.","wow do i have bed hair, i look like a rooster. i also have a splitting headache! did i snore 2 loud?! blueberry muffin amp then excedrin."
48382,is using IE because something's wrong with her FF browser!,is using ie because something's wrong with her ff browser!
48383,good morning to all its going to be another rainy day here on the east coast    Is anyone else sick of the rain?,good morning to all its going to be another rainy day here on the east coast is anyone else sick of the rain?
48384,"me cos of the way i acted yesterday. wish i could turn back time. i wanna be outside, but im stuck inside","me cos of the way i acted yesterday. wish i could turn back time. i wanna be outside, but im stuck inside"
48385,My grandfather is losing it I think. He thinks his roomate has been replaced by an axe murderer who is trying to steal his gold.,my grandfather is losing it i think. he thinks his roomate has been replaced by an axe murderer who is trying to steal his gold.
48386,@AshleyLTMSYF baby gaaal! i watched the hsow on youtube coz u neva gonna be here performin in Italy  so i follow u on the web alwaysXDily,baby gaaal! i watched the hsow on youtube coz u neva gonna be here performin in italy so i follow u on the web alwaysxdily
48387,@mabeswife I feel like I haven't seen you in days!  How are you? Is your neck feeling better?,i feel like i haven't seen you in days! how are you? is your neck feeling better?
48388,"@Flaxxxen I, too, missed Pop-Up Video. I had to go to a concert in my hometown. I didn't get back home until 2ish.","i, too, missed pop-up video. i had to go to a concert in my hometown. i didn't get back home until 2ish."
48389,"@FernandaDePaula dont know too. its sad      well, its gonna be a boring day...","dont know too. its sad well, its gonna be a boring day..."
48390,enyojing a lovely day in London... and inside walls...,enyojing a lovely day in london... and inside walls...
48391,@ThisIsRobThomas I'm in Australia and actually know what you're talking about. Very sad,i'm in australia and actually know what you're talking about. very sad
48392,ahmm.. i dont even no how to work this twitter shit  sad lol,ahmm.. i dont even no how to work this twitter shit sad lol
48393,walked the dog now off to work,walked the dog now off to work
48394,So last night I fell asleep for a nap but apparently I ended up sleeping through the night,so last night i fell asleep for a nap but apparently i ended up sleeping through the night
48395,hmn i mis him   im xo tired xo i guess il be able to get my sleep jez after an hour ov thinkin bout him . quit a short time so bye fellas,hmn i mis him im xo tired xo i guess il be able to get my sleep jez after an hour ov thinkin bout him . quit a short time so bye fellas
48396,"I suck at making widgets, Opera keeps rejecting my config.xml  #mwc","i suck at making widgets, opera keeps rejecting my config.xml mwc"
48397,"@Snigelkorven Sucks  Flat mates are rubbish. Is why I live alone, yes.","sucks flat mates are rubbish. is why i live alone, yes."
48398,Ughhh. How am i supposed to wake up?  i dreamed about mitch's girlfriend all night. Weird,ughhh. how am i supposed to wake up? i dreamed about mitch's girlfriend all night. weird
48399,"Going out tonight. Oh Rain go away, I need to watch the match.","going out tonight. oh rain go away, i need to watch the match."
48400,@jessssssTHEbest oh FAreal! Yeah yo! We didn't even go 2 prom  we didn't have ne school spirit lol,oh fareal! yeah yo! we didn't even go 2 prom we didn't have ne school spirit lol
48401,I WANT MY PACK OF MARSHMALLOW AND MY STARBUCKS!!,i want my pack of marshmallow and my starbucks!!
48402,Wondering if my support is jinxing certain MotoGP Riders - Nicky Hayden &amp; James &quot;JT&quot; Toseland are both really stuggling at the mo.,wondering if my support is jinxing certain motogp riders - nicky hayden amp james quot jt quot toseland are both really stuggling at the mo.
48403,@Alice986  Yes! Poor sickness,yes! poor sickness
48404,@AndieLiz15 Awesome! I need to reply to your email by the way! I was so busy yesterday,awesome! i need to reply to your email by the way! i was so busy yesterday
48405,why do i have to be ill on a sunny day tis not fair,why do i have to be ill on a sunny day tis not fair
48406,"@bengrossman utoh, they moved you up an hour? bummer, I can't get down there that fast  break a leg!","utoh, they moved you up an hour? bummer, i can't get down there that fast break a leg!"
48407,Another day of work and homework,another day of work and homework
48408,@heycassadee it'd be a blast if i could be there.  have fun cass!,it'd be a blast if i could be there. have fun cass!
48409,anyone use dreamhost? my sites are totally bust.  boo hooo,anyone use dreamhost? my sites are totally bust. boo hooo
48410,pray for me. i have the flu.,pray for me. i have the flu.
48411,is sick with bronchitis type issues  Promised son and father would Rollerblade. . Off we go.,is sick with bronchitis type issues promised son and father would rollerblade. . off we go.
48412,"enough of translating. time for Milk. (i know, im late.) weather sux again","enough of translating. time for milk. i know, im late. weather sux again"
48413,Omg what is with the crazy people dying dreams  makes me cry!,omg what is with the crazy people dying dreams makes me cry!
48414,Listening to English Tea (2005) by Paul McCartney shivering minus the pants-hurry up drier,listening to english tea 2005 by paul mccartney shivering minus the pants-hurry up drier
48415,I wanna be in Spain now,i wanna be in spain now
48416,I'm boreddddddd  someone come amuse meee xD,i'm boreddddddd someone come amuse meee xd
48417,I'm up bit I'm so tired.,i'm up bit i'm so tired.
48418,wondering if her email is broken: not getting the masters submissions anymore and that worries me,wondering if her email is broken not getting the masters submissions anymore and that worries me
48419,bangin sore head! burst last nite,bangin sore head! burst last nite
48420,really want to watch JONAS,really want to watch jonas
48421,youtube won't let me upload my video,youtube won't let me upload my video
48422,hate work . . Long day . . Probabaly get off around two in the morning,hate work . . long day . . probabaly get off around two in the morning
48423,@Willie_Day26 damn Will what about me?,damn will what about me?
48424,my nose is getting stuffed up  @ tina's!,my nose is getting stuffed up tina's!
48425,My icon isn't with me today he went to the aquarium without me,my icon isn't with me today he went to the aquarium without me
48426,i really need a hug,i really need a hug
48427,Bad morning. Found out my copy of Sly Cooper 1 i got dies after the first boss. Looked at the disc and it's messed up internally,bad morning. found out my copy of sly cooper 1 i got dies after the first boss. looked at the disc and it's messed up internally
48428,wow i woke up mad early!! now idk what to do  well i cant wait to go to bamboozle!!!,wow i woke up mad early!! now idk what to do well i cant wait to go to bamboozle!!!
48429,trying to look at the bright side of my fort still being in place... means no one is getting their orders when im not here,trying to look at the bright side of my fort still being in place... means no one is getting their orders when im not here
48430,@dikeough I love getting noogies!  Too bad you're all the way over there!,i love getting noogies! too bad you're all the way over there!
48431,@aye_kayla I'm worried it will be just you me and kaylyn  haha,i'm worried it will be just you me and kaylyn haha
48432,Alligator ally is closed,alligator ally is closed
48433,"@KevinRuddPM Dear PM, People who got all their tax back (&amp; didn't make 'enough $') need a stimulus package more than big earners!!","dear pm, people who got all their tax back amp didn't make 'enough ' need a stimulus package more than big earners!!"
48434,OMG my headache killing me,omg my headache killing me
48435,my ankle got twisted while getting off a tram  goddamn heels!,my ankle got twisted while getting off a tram goddamn heels!
48436,bad weather  I will go shopping!!!,bad weather i will go shopping!!!
48437,Just back from workout out at the Y. Heading to the local  Cinco de Mayo festival with the family which will undo some of the workout,just back from workout out at the y. heading to the local cinco de mayo festival with the family which will undo some of the workout
48438,"@ponyy i knew that would happen, i was in drive through at 12, i was so depressed. i also cut myself on the fridge  blood blister. ouch","i knew that would happen, i was in drive through at 12, i was so depressed. i also cut myself on the fridge blood blister. ouch"
48439,arghhh pissed off that essendon lost,arghhh pissed off that essendon lost
48440,bored and have no one to take to,bored and have no one to take to
48441,"Sooo tired, work now from 10-...3 or 5 not sure  have a beautiful day love xx","sooo tired, work now from 10-...3 or 5 not sure have a beautiful day love xx"
48442,Need to take some Tylenol,need to take some tylenol
48443,Can't bend her right foot big toe ever since Mikey stood on it and broke it. I miss being able to command my toe,can't bend her right foot big toe ever since mikey stood on it and broke it. i miss being able to command my toe
48444,"Home from work. Just settling down, checking e-mail, getting ready for bed since I gotta be back to work in T minus 10 hours","home from work. just settling down, checking e-mail, getting ready for bed since i gotta be back to work in t minus 10 hours"
48445,Bored now! Want to be outside in the sun,bored now! want to be outside in the sun
48446,@shondarhimes pls dont kill violet...she already looks gruesome,pls dont kill violet...she already looks gruesome
48447,how everyone is using twitter? complicated,how everyone is using twitter? complicated
48448,ahh working all day and night,ahh working all day and night
48449,"@tkofthewildboyz back home, missing out on all the fun. that's where we're at! wahhhhh!","back home, missing out on all the fun. that's where we're at! wahhhhh!"
48450,at work. Beautiful outside...crisp and sunny! Wish I was outside,at work. beautiful outside...crisp and sunny! wish i was outside
48451,Dishwasher broke.  Repairman came and &quot;fixed&quot; it on Wed.  Now it's broken again.,dishwasher broke. repairman came and quot fixed quot it on wed. now it's broken again.
48452,going to head into work for a while  and get some paperwork done-I've got parent-teacher conferences on Mon.,going to head into work for a while and get some paperwork done-i've got parent-teacher conferences on mon.
48453,"has done laundry, is writing his essay. No money, no credit, no cigarettes. Looks like today is going to be productive","has done laundry, is writing his essay. no money, no credit, no cigarettes. looks like today is going to be productive"
48454,"Let's buy hawaii, it's only money, baby....still in the car, still in PA  tiff's sleeping, i'm listening to the years gone by and valencia","let's buy hawaii, it's only money, baby....still in the car, still in pa tiff's sleeping, i'm listening to the years gone by and valencia"
48455,says my goodness __ sorry n tlga.. (tears)  :'-( (blush) (unsure) http://plurk.com/p/rdr7u,says my goodness sorry n tlga.. tears '- blush unsure
48456,Another of my diminishing supply of mornings totally wasted on FaceBook and DSI,another of my diminishing supply of mornings totally wasted on facebook and dsi
48457,not happy i came to work 3 hours early,not happy i came to work 3 hours early
48458,mmmmmmmmmhangover. slept through training ride,mmmmmmmmmhangover. slept through training ride
48459,@ThisismyiQ i am up this early,i am up this early
48460,@mileycyrus so i have the same insomnia prob as you i slept for all of 3 hrs woke up at 5am nd couldnt go back to sleep  btw your awesome!,so i have the same insomnia prob as you i slept for all of 3 hrs woke up at 5am nd couldnt go back to sleep btw your awesome!
48461,20 mintues late for my meeting starting @ 8  how'd I know I was going 2 be late anyway. My family.... got 2 love them,20 mintues late for my meeting starting 8 how'd i know i was going 2 be late anyway. my family.... got 2 love them
48462,@kentucky_derby super excited! Are you tweeting the event happenings? Only way I follow this year!,super excited! are you tweeting the event happenings? only way i follow this year!
48463,I WANT ANOTHER DAY OFF!!!!  To much Sh#t to do today. Got a &quot;new/used&quot; futon!! and is going to get a &quot;new/used&quot; dining table!!,i want another day off!!!! to much sh t to do today. got a quot new used quot futon!! and is going to get a quot new used quot dining table!!
48464,i just jacked up this umbrella cake,i just jacked up this umbrella cake
48465,Oh epic work fail. Also KAs still need to be incinerated and doctors suck,oh epic work fail. also kas still need to be incinerated and doctors suck
48466,is revising for her exams... is revising das polistishe System Deutschlands,is revising for her exams... is revising das polistishe system deutschlands
48467,Very annoyed about this game. I dont think its installing.,very annoyed about this game. i dont think its installing.
48468,Jackson's not feeling well...boo to that,jackson's not feeling well...boo to that
48469,Can't bring my CLEARBOOK !!!,can't bring my clearbook !!!
48470,I just broke up with my boyfriend...... all I want to do is cry...,i just broke up with my boyfriend...... all i want to do is cry...
48471,@Jenty  I must admit that I would be too fearful walking through there....and then probably upset by what I saw. Well done 2 u!,i must admit that i would be too fearful walking through there....and then probably upset by what i saw. well done 2 u!
48472,@NaiveLondonGirl Still no sex though,still no sex though
48473,"i miss HK, screw swine flu for being such pandemic  i want my disneyland &amp; highways &amp; flea markets... i want HK back!","i miss hk, screw swine flu for being such pandemic i want my disneyland amp highways amp flea markets... i want hk back!"
48474,The past 13 hours have been the most hectic ever  thank God for good friends &lt;3,the past 13 hours have been the most hectic ever thank god for good friends lt 3
48475,back home. still sleepy  off to work to make some money today!,back home. still sleepy off to work to make some money today!
48476,"@Kogenre crap, im a week out on the geek meet ?  i guess i have been quite distracted the past week, doh #kilaumeet","crap, im a week out on the geek meet ? i guess i have been quite distracted the past week, doh kilaumeet"
48477,"Chief had to be put down last night! sad, sad night!","chief had to be put down last night! sad, sad night!"
48478,"is in a sad mood today..  I hate feeling this way. I have to work tonight, but Im almost done with all the computer work! YAY","is in a sad mood today.. i hate feeling this way. i have to work tonight, but im almost done with all the computer work! yay"
48479,"Good morning...work today  tired from last night, but it was fun...anyway how is everyone?? I miss u all","good morning...work today tired from last night, but it was fun...anyway how is everyone?? i miss u all"
48480,I'm up way too early.,i'm up way too early.
48481,"Footy's over, back to work","footy's over, back to work"
48482,"going to soccer game, in the rain","going to soccer game, in the rain"
48483,Track meet  im to tired for this mess!,track meet im to tired for this mess!
48484,I can't sleep...it's only 3:25 a.m. here right now,i can't sleep...it's only 3 25 a.m. here right now
48485,is not having much success with her Garage Sale.,is not having much success with her garage sale.
48486,ok what i said earlier ain't gonna happen  i was so close! Oh well i guess that's life hahaha,ok what i said earlier ain't gonna happen i was so close! oh well i guess that's life hahaha
48487,Felt great after Tue and Wed training this week.  Feel crap after tonight though.  My right shoulder is killing me,felt great after tue and wed training this week. feel crap after tonight though. my right shoulder is killing me
48488,I don likey swiney  lolz hahaha WHERE IS EVERYONE?!?!,i don likey swiney lolz hahaha where is everyone?!?!
48489,"Sniffling, and lonely. Great, just how I wanted to spend my day with you","sniffling, and lonely. great, just how i wanted to spend my day with you"
48490,Back to work   boo,back to work boo
48491,OMG RIP GRANDMA....I AM GOING TO MISS YOUUUU SOOO MUCHH OMG!,omg rip grandma....i am going to miss youuuu sooo muchh omg!
48492,"Rain, rain go away. You're messing up our yard sale.","rain, rain go away. you're messing up our yard sale."
48493,mom and dad out of town............  &lt;3,mom and dad out of town............ lt 3
